order_id;comments;total_orders;overall_rating;effectiveness;product_longevity;sport_type;date_created;sku
F-02-3809;Das Muscle Complex hat mir sowohl nach einem Unfall inkl. OP im Oberarm / Schulter sehr geholfen, als auch generell bei stark beanspruchten Beinen durch intensive Trainingseinheiten. ;5;5;5;4;Triathlon;2025-03-05 06:06:00;02-1113-2
;;;;;;;;
F-02-11368;"Sehr ergiebig, Leicht zu verteilen 
Gute Regeneration
Angenehmer Geruch";1;5;;;;2025-03-03 07:15:00;02-1113-2
F-02-11588;Ich liebs seit der ersten Anwendung. Zum einen die super einfache Handhabung, der Geruch und am wichtigsten die Wirkung. Nutze es regelmßig nach jeder Laufeinheit. Nach langen Lufen auch mehrfach. Tolles Produkt!;7;5;5;;Running;2025-03-02 15:59:00;02-1113-2
;;;;;;;;
F-02-11394;"Gutes Produkt, nur müsstet Ihr an dem Verkaufspreis arbeiten. In meinen Augen eher was für gutverdiener und nicht fürdie breite Maße gedacht für die angesetzten Preise. """;3;4;;;;2025-02-27 19:27:00;02-1113-2
;;;;;;;;
;;;;;;;;
F-02-11524;Absoluter Gamechanger! Schluss mit schweren Beinen nach harten Einheiten. Bereits nach dem Auftragen bemerkt man das Wirken dieses Wundermittels und am nächsten Tag fühlt man sich frisch und wieder Ready to Race! Danke für dieses tolle Produkt!;2;5;5;5;Hyrox;2025-02-27 07:15:00;02-1113-2
F-02-11452;;1;5;4;5;;2025-02-26 09:02:00;02-1113-2
F-02-11482;Bestes Gel gegen Muskelkater und duftet himmlisch ;3;5;5;5;Running;2025-02-26 07:52:00;02-1149
F-02-11335;Lsst sich leicht dosieren und auch gut gleichmßig verreiben! Riecht angenehm! Die Haut wird schn geschmeidig! Fhlt sich leicht und locker an! ;1;5;4;3;Leichtathletik;2025-02-24 17:01:00;02-1045-1
;;;;;;;;
;;;;;;;;
F-02-11401;;1;5;;;Running;2025-02-24 07:35:00;02-1113-2
F-02-11340;"Ich habe das Produkt von einem Fitnesstrainer empfohlen bekomme, Ich verspäter nach gut 3 Wochen keinerlei Wirkung""";1;1;;;;2025-02-24 07:23:00;02-1113-2
F-02-11204;;6;5;4;2;Running;2025-02-23 16:16:00;02-1149
F-02-11275;;1;5;5;5;;2025-02-22 08:10:00;02-1113-2
F-02-11217;Mir tut es fast leid, jedoch spre ich keinerlei Effekt. Tatschlich wirklich null. Ich wrde so gerne was merken aber bisher ist jegliche Effekt ausgeblieben. Wenn ich eine wrmende Pferdesalbe auftrage habe ich einen, um Welten hheren Effekt. Ich weiß, dass ich damit wohl sehr alleine bin aber ich wrde es nicht wirklich empfehlen und auch nicht nochmal kaufen. Mir blutet das Herz, das „sagen“ zu mssen. ;1;1;1;3;;2025-02-22 07:59:00;02-1113-2
F-02-11158;Sehr angenehmer Duft, die Muskeln regenerieren spürbar schneller nach einer anstrengenden Einheit. Sehr ergiebig;2;5;5;5;Running;2025-02-21 15:11:00;02-1113-2
F-02-11143;Meine Beine fühlen sich nach einer anstrengenden Einheit viel leichter an. Die Regeneration geht schneller. ;4;5;4;5;Running;2025-02-20 05:09:00;02-1149
F-02-11112;;1;5;4;3;;2025-02-18 19:14:00;02-1045-1
;;;;;;;;
;;;;;;;;
F-02-11138;Super Lösung;3;5;5;4;Triathlon;2025-02-18 07:50:00;02-1113-2
F-02-11157;;1;5;5;4;Running;2025-02-18 07:16:00;02-1113-2
F-02-11124;"Vollste Weiterempfehlung!Im Spender leicht zu handhaben	 riecht gut und vor allem hilft es bei der Regeneration und ist ein wichtiger Begleiter in jeder Sportart.""";3;5;;;;2025-02-18 07:15:00;02-1113-2
F-02-11307;Perfekte Regenerationsunterstützung nach harten Trainingseinheiten.;3;5;4;4;Running;2025-02-17 21:35:00;02-1149
F-02-10985;Mega tolles Produkt das in der Tat hilft!! Bin begeistert und verschenke mittlerweile die kleinen Grßen allen meinen sportlichen Freunden 🙂;6;5;5;4;Running;2025-02-17 20:32:00;02-1045-1
F-02-11065;;1;5;;4;Running;2025-02-17 16:08:00;02-1113-2
F-02-10903;;4;5;5;4;Running;2025-02-17 09:09:00;02-1149
F-02-11252;Deutlich schnellere Regeneration der beanspruchten Muskulatur! Wirklich ein tolles Produkt!;1;5;5;5;Running;2025-02-17 08:34:00;02-1113-2
F-02-11067;;5;5;4;4;Running;2025-02-17 07:48:00;02-1149
F-02-11085;Trgt maßgeblich zu einer verbesserten Regeneration bei. Ich nutze es regelmßig nach intensiven Lauf-Einheiten. ;3;5;5;4;Leichtathletik;2025-02-17 07:18:00;02-1149
F-02-10950;;15;5;5;5;Rennrad;2025-02-17 07:15:00;02-1149
F-02-11049;Duft und Wirksamkeit wirklich super. Ich mach in der Woche mindestens 6 intensive Sporteinheiten und dabei hilft es mir super zum regenerieren. ;2;5;;;;"2025-02-17 07:14:59""";02-1113-2
F-02-10911;Der Duft ist sehr angenehm ;4;4;3;3;Triathlon;2025-02-13 07:06:00;02-1113-2
F-02-8891;;2;4;4;4;Running;2025-02-11 10:49:00;02-1113-2
F-02-11009;Tolle Salbe für die Regeneration. Lässt sich super auftragen und wirkt angenehm. Preislich ziemlich teuer. ;1;5;4;4;Running;2025-02-11 08:12:00;02-1113-2
F-02-10867;Zieht gut in die Haut ein, hilft sehr schnell gegen müde Beine und regeneriert wunderbar. Ein echtes Zaubermittel ! ;6;5;5;4;Skifahren;2025-02-11 07:22:00;02-1045-1
F-02-10775;"Wunderbar. FeelsLike unterstÃ¼tzt meine Muskulatur bei der Regeneration und lÃ¤sst sie bei harten Einheiten entspannt und leicht anfÃ¼hlen . """;2;5;;;;2025-02-10 14:12:00;02-1149
F-02-8990;Top Produkt, hilft mir (M42) gut durch die Belastungswochen zu kommen und reduziert echt die Regenerationszeit;7;5;4;3;Triathlon;2025-02-10 14:02:00;02-1045-1
F-02-8990;Top Produkt, hilft mir (M42) gut durch die Belastungswochen zu kommen und reduziert echt die Regenerationszeit;7;5;4;3;Triathlon;2025-02-10 14:02:00;02-1149
F-02-10781;Hatte vor 4 Monaten eine komplexe Knie-OP und verwende es mehrmals täglich und reibe das Gelenk ein. Vor allem nach dem Training. Dadurch verspüre ich insgesamt eine deutliche Besserung mit Rückgang der Schwellung und des Spannungsgefühls. Bin sehr positiv überrascht!;1;5;4;4;BJJ;2025-02-10 10:41:00;02-1113-2
F-02-10772;Als Leistungssportlerin habe ich das Muscle Complex Gel von feels.like in meine Regenerationsroutine integriert und bin beeindruckt von seiner Wirkung. Das Gel kombiniert CBD mit über 30 weiteren Wirkstoffen, um die Muskelregeneration zu unterstützen. Es zieht schnell ein, hinterlässt keinen Fettfilm und hat einen angenehm erfrischenden Duft. Nach intensiven Trainingseinheiten hilft es, Muskelkater zu lindern und die Erholungszeit zu verkürzen. Ich schätze besonders, dass feels.like auf Streckmittel wie Wasser oder Alkohol verzichtet und stattdessen auf eine hohe Wirkstoffkonzentration setzt. Für mich ist das Muscle Complex Gel ein unverzichtbarer Bestandteil meiner Trainingsroutine geworden.  ï¿¼ ï¿¼;3;5;5;5;Triathlon;2025-02-10 07:28:00;02-1113-2
F-02-10837;;1;4;3;3;;2025-02-10 07:06:00;02-1113-2
;;;;;;;;
F-02-10768;;1;4;4;4;Running;2025-02-07 07:04:00;02-1045-1
F-02-10724;Benutze das Gel seid 2 Jahren bei HWS Probleme echt das hilft mir ohne Probleme durch den Alltag zukommen ;1;5;5;5;Wandern mit meiner Frau;2025-02-06 21:13:00;02-1149
F-02-8794;"zieht schnell ein, riecht gut, schöne angenehme Konsistenz. fühlt sich gut an	 auch am nächsten Tag im Training.";1;4;;;;"2025-02-06 17:50:41""";02-1113-2
F-02-10921;;1;2;2;2;Running;2025-02-06 08:35:00;02-1113-2
F-02-10715;Die Verspannung in meiner Schulter ist gemindert worden.;3;4;4;3;Running;2025-02-05 11:56:00;02-1113-2
F-02-10694;;3;5;4;3;Running;2025-02-05 09:38:00;02-1045-1
F-02-10694;;3;4;4;3;Running;2025-02-05 09:38:00;02-1113-2
F-02-10691;Wenn sich meine Beine überlastet anfühlen, hilft mir der Muscle Complex sehr, ich nehme es meist nach meinen Läufen als Routine und habe seitdem weniger Probleme. Die Beine fühlen sich am nächsten Tag frischer an.;5;5;4;3;Running;2025-02-05 08:00:00;02-1113-2
F-02-10594;;2;5;5;5;Running;2025-02-04 20:10:00;02-1113-2
F-02-9097;Klasse Produkt, aber ein stolzer Preis ;2;5;4;4;Running;2025-02-04 16:52:00;02-1045-1
F-02-9408;;2;5;;;;2025-02-04 16:33:00;02-1113-2
F-02-8790;Wirkt wärmend und entspannend, reduziert Muskelkater nach dem Sport. ;4;5;4;4;Yoga;2025-02-04 12:45:00;02-1113-2
F-02-9014;Ist schon sehr teuer, aber ich habe wirklich das Gefühl, dass es meine Regeneration der Beine beschleunigt.;3;5;4;4;Running;2025-02-04 10:42:00;02-1149
F-02-10678;"MuscleComplex erfüllt alle wünschenswerten Eigenschaften und regeneriert nachbharteb Einheiten auf den Punkt genau. Dazu ist es sehr angenehm in der Anwendung und sorgt für einen Wohlfühlfaktor""";3;5;5;5;Running;2025-02-04 07:06:00;02-1113-2
;;;;;;;;
F-02-8859;Bestes Produkt für meine Regeneration, ich benutze es vor und nach jedem Training. Besonders bei 2 Trainingseinheiten am Tag bin ich auf eine schnelle und effiziente Regeneration angewiesen. Will ich nicht mehr missen;8;5;;;;2025-02-03 20:16:00;02-1149
F-02-10823;Hilft mir die Kilometer abzuspulen und fit zu bleiben.;4;5;5;3;Running;2025-02-03 19:38:00;02-1149
F-02-10649;Das Produkt ist sehr zu empfehlen  . Ich  benutze  es nach jeder Einheit. ;5;5;5;5;Running;2025-02-03 18:10:00;02-1113-2
F-02-8676;;1;5;;;Running;2025-02-03 17:15:00;02-1113-2
F-02-8811;;3;5;4;5;Running;2025-02-03 16:44:00;02-1113-2
F-02-9227;;4;5;4;5;Running;2025-02-03 14:56:00;02-1045-1
F-02-8955;Super Produkt;5;5;5;4;Running;2025-02-03 13:58:00;02-1113-2
F-02-9039;;1;5;5;5;Running;2025-02-03 13:35:00;02-1113-2
F-02-10663;Unterstützt eine schnellere Regeneration ;2;5;5;4;Running;2025-02-03 08:34:00;02-1149
F-02-10641;;3;5;4;4;Running;2025-02-03 08:23:00;02-1113-2
F-02-10581;;2;4;4;2;;2025-02-03 08:16:00;02-1045-1
F-02-10385;"Produkt ist zwar nicht billig, aber es hilft. Es ist zwar nicht 1:1 messbar, aber es fühlt sich gut an, das Gel nach den Einheiten aufzutragen und gefühlt schneller wieder fit zu sein. Zudem ist es bei Verspannungen z.B. im Schulter-/Nackenbereich nach dem Krafttraining oder auch Büroalltag sehr empfehlenswert. sondern es ist wirklich ein top Produkt!""";2;5;;;;2025-02-03 08:15:00;02-1149
F-02-10491;"Riecht gut, angenehme Konsistenz.Ich persÃ¶nlich merke jedoch keine groÃartige Linderung. FÃ¼r mich bleibt es ein Einmal-Kauf.""	";1;3;2;3;Crossfit;2025-02-02 13:15:00;02-1045-1
;;;;;;;;
F-02-10549;Hilft, aber Haut rötet etwas ;2;4;3;3;Running;2025-02-01 20:08:00;02-1113-2
F-02-10552;Ich musste mich selbst Überzeugen… Ein so entspanntes Gefhl meiner Beine am Morgen hatte ich wirklich selten, normalerweise habe ich jeden Morgen schwere Beine und die ersten Schritte sind eine Qulerei;2;5;5;4;Rennrad;2025-01-31 17:22:00;02-1149
F-02-10509;;10;5;;;;2025-01-30 19:04:00;02-1149
F-02-10496;Top Produkt! :);4;5;4;;;2025-01-30 18:03:00;02-1113-2
F-02-10519;Der Muscle Complex riecht sehr angenehm, zieht schnell ein und hinterlässt einen angenehmen Film auf der Haut. Die kleine Flasche ist sehr ergiebig. Nach hartem Training aufgetragen, fühlen sich die Beine am nächsten Tag auf jeden Fall wieder frisch an und man hat weniger bis keinen Muskelkater. Auch bei Schmerzen im unteren Rücken wirkt der Balsam entspannend. Ich werde mir den Muscle Complex immer wieder kaufen. Viel angenehmer und wirksamer als zum Beispiel Pferdesalbe. ;3;5;4;5;Rennrad;2025-01-30 14:53:00;02-1113-2
F-02-9303;Trailrun,Rennrad überwiegend im Ausdauersport tätig! Ein Muss für jeden Athleten ð«¶ð¥ðð»;5;5;5;5;Trailrun Rennrad Crossfit;2025-01-30 08:23:00;02-1149
F-02-10456;;2;3;;;Running;2025-01-30 07:12:00;02-1045-1
F-02-10639;Absolut genial. Leicht einzumassieren, sehr sparsam, toller Geruch. Abhilfe bei Muskelschmerzen quasi über Nacht. ;1;5;5;5;Running;"2025-01-29 12:23:06""";02-1113-2
;;;;;;;;
;;;;;;;;
F-02-10576;Riecht sehr angenehm und zieht rasch ein;1;5;4;4;Running;2025-01-27 18:38:00;02-1113-2
F-02-10308;;3;4;4;4;Running;2025-01-26 14:43:00;02-1113-2
F-02-9918;;1;5;4;4;;2025-01-25 08:03:00;02-1045-1
F-02-9918;;1;4;4;4;;2025-01-25 08:03:00;02-1113-2
F-02-10317;"Sehr gutes Produkt jedoch brauche ich deutlich mehr als von Ihnen angegeben. Außerdem finde ich das Produkt sehr teuer.Da das Produkt aber auch wirklich wirkt werde ich es mir auch wieder bestellen	 trotzdem würde ich mich sehr freuen wenn es ein wenig günstiger wird.""";5;4;4;3;Running;2025-01-24 17:13:00;02-1113-2
F-02-10356;Super Produkt, leicht zu betreiben. Immer wieder ;1;5;4;5;Trailrun;2025-01-24 09:37:00;02-1045-1
F-02-10333;sehr guter support für die Regeneration. Mir ist für mich aufgefallen, dass feels like einen sehr positiven effekt auf meine permanent gereizte A-Sehne hat.  Trotz des hohen Preises kann ich das Produkt empfehlen. ;6;4;4;3;Running;2025-01-24 08:09:00;02-1113-2
F-02-10332;"Hat mir nach einer Prellung an der Schulter sehr geholfen... direkt nach dem Auftragen wurden die Schmerzen besser, einen Tag später konnte ich sie wieder bewegen! Habe die mittlere Größe bestellt... meiner Schulter geht's wieder gut und es ist nicht mal halb leer geworden """;1;5;5;5;CrossFit;2025-01-24 07:49:00;02-1045-1
F-02-10378;Einfach mega hilfreich im täglichen Training.;7;5;5;5;Running;2025-01-24 07:10:00;02-1113-2
F-02-10254;;2;5;4;4;Running;2025-01-22 13:00:00;02-1045-1
F-02-10194;Tolles Produkt werde es mir auf jeden Fall wieder bestellen ;2;5;5;5;;2025-01-20 14:15:00;02-1113-2
F-02-10290;Hilft bei der Erholung und Regeneration;6;5;4;4;Running;2025-01-20 07:10:00;02-1149
F-02-10300;;4;5;5;5;;2025-01-20 07:09:00;02-1113-2
F-02-10229;Mein Freund als Läufer nutzt es fast täglich und ist absolut begeistert von der Wirkung. Nach seinen kurzen und langen Einheiten mehrmals die Woche ist der erste Griff zum Feels Like. ;2;5;5;5;;2025-01-17 08:57:00;02-1149
F-02-9937;;2;5;;4;Running;2025-01-14 14:12:00;02-1113-2
F-02-9669;;1;5;5;3;;2025-01-14 12:28:00;02-1045-1
F-02-9972;;6;5;;;;2025-01-14 09:11:00;02-1113-2
F-02-9879;;3;4;4;3;Kraftsport;2025-01-13 14:32:00;02-1113-2
F-02-9863;;2;4;4;4;Running;2025-01-13 13:41:00;02-1113-2
F-02-9882;Feelslike wirkt direkt und man regeneriert spürbar schneller .;5;5;5;4;Running;2025-01-13 12:07:00;02-1113-2
F-02-9809;;5;5;5;2;;2025-01-13 09:45:00;02-1113-2
F-02-9952;Sehr angenehm einzumassieren. Mir hilft es sehr zur Regeneration. ;2;5;5;4;Running;2025-01-13 09:35:00;02-1113-2
F-02-10083;;2;5;5;4;Hyrox;2025-01-13 08:05:00;02-1113-2
F-02-10083;Ich bin begeistert wie sehr Feelslike hilft mich zu regenerieren und meine Beine über Nacht wieder frisch zu machen.;2;5;5;4;Hyrox;2025-01-13 08:05:00;02-1045-1
F-02-9883;;15;5;4;5;Rennrad;2025-01-13 07:33:00;02-1149
F-02-9933;Muskelkater ade ðð¼ Super Produkt. Ich trage es immer direkt nach dem Training auf um meine Regeneration zu verkürzen.;6;5;4;4;Running;2025-01-13 07:09:00;02-1149
F-02-8701;Man glaubt es nicht, wenn man es nicht probiert hat. Mega ;5;5;5;3;;2025-01-12 16:04:00;02-1045-1
F-02-9794;Ein Tropfen genügt und die Wirkung setzt sofort ein;2;5;5;5;Yoga;2025-01-10 19:15:00;02-1113-2
F-02-10233;Die Konsistenz ist super, da man wirklich nicht viel Gel braucht, um eine gesamte Muskelpartie einzureiben. Das Gefühl danach ist leicht erfrischend (aber eben nicht so unangenehm wie bei vielen anderen mentholhaltigen Sportgels) und entspannend. Es fühlt sich einfach gut an und das hält auch eine ganze Zeit lang an :);1;5;4;4;Trailrunning;2025-01-10 08:03:00;02-1149
F-02-9798;;3;5;5;4;;2025-01-10 07:30:00;02-1045-1
F-02-9754;;1;4;5;4;Running;2025-01-09 07:13:00;02-1113-2
F-02-8702;;1;5;4;4;;2025-01-09 05:18:00;02-1045-1
F-02-8702;;1;5;4;4;;2025-01-09 05:18:00;02-1113-2
F-02-8700;Teuer, aber jeden Cent wert!!;6;5;5;;Hyrox;2025-01-08 13:15:00;02-1149
F-02-9648;Wahnsinn wie es wirkt und hilft;1;5;5;;;2025-01-07 11:10:00;02-1113-2
F-02-9701;Jeden Cent wert! Ich benutze es regelmßig nach dem Training ;4;5;5;4;Running;2025-01-07 10:02:00;02-1113-2
F-02-9826;Ich habe des Preises wegen gezögert, bin jedoch sehr zufrieden. Es nimmt mir nicht die kompletten Muskelschmerzen, aber es lindert. Dazu müsste ich es mehrmals täglich auftragen, was ich finanziell einfach nicht stämmen möchte. Ein wenig mehr Rabatte wären schön. ;2;4;4;4;Running;2025-01-07 09:41:00;02-1113-2
F-02-9684;Ich hab über das Produkt viel gehört und wollte es auch mal ausprobieren. Ich bin begeistert. Von der Konsistenz, dem Geruch und natürlich der Wirkung. Ich hab immer wieder Probleme nach dem Laufen und es hilft.;4;5;5;5;Running;2025-01-07 07:08:00;02-1113-2
F-02-9602;;6;5;5;5;Triathlon;2025-01-07 06:35:00;02-1113-2
F-02-9619;Super Produkt, egal ob vor dem Training oder danach. ;1;5;5;4;Hyrox;2025-01-07 06:07:00;02-1113-2
F-02-9615;;1;5;4;3;;2025-01-06 18:43:00;02-1113-2
F-02-9554;Wegen eines Luferknies habe ich es getestet. Als ich schon fast wieder hergestellt war, habe ich alle Maßnahmen vernachlssigt und ich begann wieder mit leichten Lufen. Es wurde ein Tick schlechter dadurch und die Heilung stagnierte. Zwei Tage spter rieb ich einmal tagsber und einmal abends die Stelle wieder ein und am nchsten Morgen war die Heilung weiter fortgeschritten, als vorher. Das war fr mich der Nachweis, dass es hilft. ;3;5;5;5;Running;2025-01-06 07:39:00;02-1045-1
F-02-9545;"Erstaunlich wie es immer wieder in Sekunden wirkt.  Keine Wunder	 dafür meist prompte Entspannung und Linderung. """;1;5;5;4;Triathlon;2025-01-06 07:18:00;02-1113-2
F-02-9516;Meine Beine fühlen sich nach jeder Trainingseinheit nach der Anwendung des Muscle Conplexes super frisch an. Ich bin mehr als überzeugt von diesem Produkt. Diese Bestellung war nicht meine Letzte.;1;5;4;5;Krafttraining;"2025-01-04 17:44:04""";02-1113-2
;"Übers Marketig hab ich mich mich neugierig lassen, merke aber berhaupt nix! Wird nicht mal warm..   Sowohl das recovery balm von blackroll (Probe gabs auf der Messe beim Marathon) klassischer Franzbranntwein und auch CBD Muskelsalbe vom Rossmann helfen bei mir deutlich besser bei der Regeneration. Was mir gefällt sind Geruch und Konsistenz. Angesichts des Hypes in sämtlichen Podcasts stellt sich mir die Frage nach des Kaisers neuen Kleidern..""";1;2;;;;2024-12-22 21:22:00;02-1113-2
F-02-8592;;1;5;5;3;Running;2024-12-22 16:58:00;02-1045-1
F-02-8488;"Funktioniert erstaunlich gut!Allerdings trocknet es meine Haut aus	 das ist unangenehm. ""°";6;4;5;4;Running;2024-12-20 14:46:00;02-1149
;;;;;;;;
F-02-8652;Tolles Produkt, kann ich nur jedem empfehlen!;5;5;5;4;Hyrox;2024-12-19 10:56:00;02-1045-1
;"Bei der Expo vom Berlin Marathon erneut das Produkt gekauft. Bin damit sehr zufrieden. Es bewirkt zwar keine Wunderdinge, aber ist dennoch sehr wirksam, wenn die Muskeln mal wieder fest sind. Derzeit ist ja eine enorme Werbewelle von Feels like in den sozialen Medien und in den Podcasts von Pfeiffer & Fitschen.Die Produkten sind hochpreisig	 aber dennoch sehr ordentlich. """;2;5;;;Leichtathletik;2024-12-19 08:03:00;02-1113-2
F-02-8600;Wohltuend nach dem Sport, vor allem nach harten Einheiten. Man spürt direkt einen Effekt, der die Regeneration beschleunigt. Teilweise setze ich das Produkt auch direkt vor dem schlafen ein um über Nacht wieder frische Beine zu bekommen. ;10;5;5;4;Running;2024-12-18 12:38:00;02-1149
F-02-8471;Super geiles Produkt. Wirkt einwandfrei, man benötigt wenig zum einreiben und man fühlt sich schneller wieder fit.;2;5;5;5;Running;2024-12-16 11:31:00;02-1113-2
F-02-8320;"Absoluter Game Changer für meine Recovery! Seit ich feels.like nutze, verkraften meine Beine hohes Laufvolumen deutlich besser. Auch der Muskelkater nach dem Leg Day hält sich in Grenzen :) Nie wieder ohne!!!""";7;5;5;4;Hyrox;2024-12-16 10:20:00;02-1149
F-02-8704;;1;5;5;3;Running;2024-12-16 09:33:00;02-1149
F-02-8534;Für mich als Marathonläufer der absolute Gamechanger in Sachen Regeneration nach der Training!!!;3;5;5;4;Running;2024-12-16 08:18:00;02-1113-2
F-02-8510;Hi. Ich würde gerne dieses Produkt bewerten, doch es war ein Geschenk ð an unsere Tochter. Sie läuft und hattet unter anderen diesen Artikel auf ihre Wunschzettel.  SchÃ¶ne Weihnachtsfeiertage.  ;1;3;;;Fahrrad fahren;2024-12-16 07:57:00;02-1113-2
F-02-8516;"Ein sensationelles Produkt auf welches ich nicht mehr verzichten möchte.Kann ich aus tiefster Üerzeugung weiterempfehlen.""";3;5;5;4;Running;2024-12-16 07:30:00;02-1149
F-02-8064;Tolles Produkt, ein Stern Abzug für den extrem hohen Preis!;2;4;4;4;Running;2024-12-13 07:26:00;02-1149
F-02-8371;;1;4;4;5;;2024-12-12 17:05:00;02-1045-1
F-02-8391;Sehr gute Wirksamkeit. Leicht zu verarbeiten. Bis dato das beste Produkt welches wir selbst nutzen und Kunden empfehlen.;4;5;4;4;;2024-12-11 07:31:00;02-1113-2
F-02-8317;Mega super ð schnelle Erholung. ;2;5;5;4;Running;2024-12-10 07:37:00;02-1113-2
F-02-8304;;4;5;4;4;Running;2024-12-10 07:13:00;02-1045-1
F-02-8169;Zieht schnell ein und ist sehr ergiebig;4;4;4;4;Running;2024-12-09 18:36:00;02-1113-2
F-02-8276;"Gutes Recovery nach harten Einheiten.Nur der Preis könnte etwas günstiger sein. Viel zu teuer für den täglichen Gebrauch.  Aber top Ergebnisse. """;9;4;4;4;Running;2024-12-09 08:37:00;02-1113-2
F-02-8413;;2;5;5;5;Rennrad;2024-12-06 12:51:00;02-1045-1
F-02-8113;;1;5;5;5;;2024-12-05 08:28:00;02-1113-2
F-02-8094;Ohne würde ich nicht mehr trainieren. Macht müde Muskeln frisch;15;5;5;;CrossFit;2024-12-05 08:25:00;02-1113-2
F-02-8109;"Ich liebe das Muscle Complex und habe auch immer mehrere davon im Haus. Viele Freunde konnte ich ebenfalls schon davon überzeugen.Die Wirksamkeit ist super und hilft wirklich bei der Regenerierung von Überanstrengung bzw. kleineren muskulären Verletzungen. Ich bin absolut begeistert!!""";3;5;5;5;Fitness;2024-12-05 07:10:00;02-1113-2
F-02-8033;;1;5;5;3;Wandern;2024-12-04 17:54:00;02-1113-2
F-02-8078;Kenne ich noch nicht;4;3;3;3;Running;2024-12-04 07:32:00;02-1149
F-02-8078;"Riecht gut, verarbeitet sich super und hat eine gute Wirkung. Wenn man mal zu viel hat, kann man es nicht zurßck im die Flasche geben.""";4;5;4;4;Running;2024-12-04 07:32:00;02-1113-2
F-02-8029;Teuer, aber leider gut...!;7;5;5;4;Running;2024-12-03 19:24:00;02-1149
F-02-7996;Super ergiebig und hilft müde Beine wieder fit zu machen ;3;5;;5;Running;2024-12-02 15:23:00;02-1113-2
F-02-7867;;7;5;4;4;Running;2024-12-02 10:32:00;02-1149
F-02-7985;Halt was die Bewertungen versprechen! Super zur Regeneration! ;3;5;5;4;;2024-12-02 08:24:00;02-1113-2
F-02-7717;Muscle Complex trägt zu einer aktiven Muskelregeneration bei. Ich nutze es insbesondere nach intensiven Belastungen. Schnelle und einfache Anwendung - sofortiger Effekt spürbar. ;3;5;5;4;Leichtathletik;2024-12-01 19:54:00;02-1113-2
F-02-8093;;1;4;4;3;Running;2024-11-30 12:22:00;02-1113-2
F-02-7797;;1;3;3;3;;2024-11-28 12:20:00;02-1113-2
F-02-7797;;1;3;3;3;;2024-11-28 12:20:00;02-1045-1
F-02-7759;Schade das für dieses Produkt namhafte Sportler der heutigen Zeit und der vergangenen, so viel Werbung machen. Warum? Das Produkt ist wirklich gut! Nur leider hat man den Eindruck, das Budget für diese Werbung mitzufinanzieren. Zu oft wird diese Partnerschaft hingewiesen und deren gratis Entgegennahme. ;7;5;5;4;Running;2024-11-27 20:23:00;02-1113-2
F-02-7771;Nicht günstig, aber einfach klasse! Tolles Produkt! Würde ich immer wieder kaufen!;3;5;5;5;Running;2024-11-27 17:54:00;02-1113-2
F-02-7770;;2;4;;;;2024-11-27 08:04:00;02-1113-2
F-02-7720;;2;5;4;5;;2024-11-26 19:02:00;02-1113-2
F-02-7638;"Angenehm aufzutragen, aber von der Wirkung und dem Preis Leistungsverhaltnis nicht überzeugt, bisher.Bei der Befragung unten wÃ¼rde ich bei Wirksamkeit 1-2 Punkte geben	 bei Ergiebigkeit 2	 das ging aber nicht.Fragt mich gerne nochmal spÃter ist ja erst die Testphase...""";3;3;1;1;Running;2024-11-26 12:54:00;02-1113-2
F-02-7637;;11;5;5;5;;2024-11-26 08:32:00;02-1045-1
F-02-7703;Sehr hilfreich bei Verspannungen und schweren Beinen. Angenehme Textur. Ich verschenke es, weil ich überzeugt davon bin, an meine Lauffreunde. ;4;5;5;4;Running;2024-11-26 07:57:00;02-1113-2
F-02-7989;;10;5;4;4;;2024-11-25 09:20:00;02-1149
F-02-7624;;3;5;5;5;;2024-11-23 15:25:00;02-1045-1
F-02-7624;;3;5;5;5;;2024-11-23 15:25:00;02-1113-2
F-02-7477;Ich nutze feels.like nach dem intensiven Training und natürlich nach dem Wettkampf. Nach dem letzten Marathon hatte ich deutlich weniger Ermüdungserscheinungen und fühlte mich fit.;3;5;5;5;Running;2024-11-22 15:35:00;02-1045-1
F-02-7815;Also ich hab geglaubt das ist ein blablabla....aber die creme hilft wirklich...muskelkater weg am nächsten tag. Unglaublich!!!;4;5;5;5;Running;2024-11-21 07:40:00;02-1113-2
F-02-7578;Perfekte Unterstützung für das Training! Das Gel wirkt sofort und nachhaltig entspannend auf die Muskulatur ein. ;1;5;5;3;;2024-11-20 12:35:00;02-1113-2
F-02-7522;Ich finde das Produkt super. Man kann sich eincremen und eine Hose drberziehen und es gibt keinen schmierigen Fettfilm. Außerdem habe ich keinen Muskelkater mehr, wenn ich den Muscle Complex verwende.;3;5;5;5;Running;2024-11-19 07:44:00;02-1113-2
F-02-7423;Für mich ist es eine gut duftende Creme. Eine Wirkung in Richtung regenerieren habe ich nicht festgestellt. Die Creme kann ich weder positiv noch negativ bewerten. ;1;2;1;1;Running;2024-11-18 11:54:00;02-1045-1
F-02-7396;;10;5;;;;2024-11-18 09:49:00;02-1149
F-02-7474;Top Produkt ðªð¼;8;5;5;5;Triathlon;2024-11-18 07:08:00;02-1113-2
